COUNTY,FIPS,SVPREC,CDDIST,CNGDEM01,CNGDEM02,CNGIND01,CNGREP01,CNGREP02
15,06029,0041529A,20,0,0,0,154,597
15,06029,0041779,20,0,0,0,40,89
15,06029,0041779A,20,0,0,0,110,234
15,06029,0041780,20,0,0,0,13,32
15,06029,0041780A,20,0,0,0,31,113
15,06029,0041820,20,0,0,0,25,43
15,06029,0041820A,20,0,0,0,87,177
15,06029,0041821,20,0,0,0,69,87
15,06029,0041821A,20,0,0,0,108,300
15,06029,0041913,20,0,0,0,23,73
15,06029,0041913A,20,0,0,0,121,358
15,06029,0041960,20,0,0,0,18,69
15,06029,0041960A,20,0,0,0,113,452
15,06029,0042390,20,0,0,0,24,49
15,06029,0042390A,20,0,0,0,42,189
15,06029,0042637,20,0,0,0,24,81
15,06029,0042637A,20,0,0,0,129,354
15,06029,0042842,20,0,0,0,46,88
15,06029,0042842A,20,0,0,0,142,361
15,06029,0042845,20,0,0,0,60,124
15,06029,0042845A,20,0,0,0,195,406
15,06029,0043040,20,0,0,0,6,25
15,06029,0043040A,20,0,0,0,67,247
15,06029,0043043,20,0,0,0,31,65
15,06029,0043043A,20,0,0,0,123,678
15,06029,0043044,20,0,0,0,15,40
15,06029,0043044A,20,0,0,0,120,433
15,06029,0043050,20,0,0,0,27,58
15,06029,0043050A,20,0,0,0,194,575
15,06029,0043054,20,0,0,0,23,49
15,06029,0043054A,20,0,0,0,59,345
15,06029,0043055,20,0,0,0,15,49
15,06029,0043055A,20,0,0,0,77,382
15,06029,0043170,20,0,0,0,50,112
15,06029,0043170A,20,0,0,0,166,421
15,06029,0043290,20,0,0,0,6,45
15,06029,0043290A,20,0,0,0,20,333
15,06029,0043310,20,0,0,0,23,79
15,06029,0043310A,20,0,0,0,42,340
15,06029,0043320,20,0,0,0,30,96
15,06029,0043320A,20,0,0,0,91,348
15,06029,0043332,20,0,0,0,21,84
15,06029,0043332A,20,0,0,0,55,311
15,06029,0043339,20,0,0,0,37,83
15,06029,0043339A,20,0,0,0,101,410
15,06029,0043510,22,77,0,0,81,0
15,06029,0043510A,22,205,0,0,257,0
15,06029,0043520,22,80,0,0,96,0
15,06029,0043520A,22,261,0,0,242,0
15,06029,0043557,22,58,0,0,54,0
15,06029,0043557A,22,186,0,0,125,0
15,06029,0043563,22,55,0,0,55,0
15,06029,0043563A,22,203,0,0,155,0
15,06029,0043569,22,41,0,0,52,0
15,06029,0043569A,22,141,0,0,180,0
15,06029,0043576,22,83,0,0,91,0
15,06029,0043576A,22,285,0,0,257,0
15,06029,0043578,20,0,0,0,17,54
15,06029,0043578A,20,0,0,0,67,324
15,06029,0044103,20,0,0,0,18,33
15,06029,0044103A,20,0,0,0,70,473
15,06029,0044104,20,0,0,0,12,37
15,06029,0044104A,20,0,0,0,39,181
15,06029,0044105,20,0,0,0,35,87
15,06029,0044105A,20,0,0,0,117,364
15,06029,0044106,20,0,0,0,26,44
15,06029,0044106A,20,0,0,0,99,298
15,06029,0044107,20,0,0,0,24,94
15,06029,0044107A,20,0,0,0,135,792
15,06029,0044108,20,0,0,0,27,73
15,06029,0044108A,20,0,0,0,100,374
15,06029,0044111,20,0,0,0,21,44
15,06029,0044111A,20,0,0,0,97,519
15,06029,0044113,20,0,0,0,31,57
15,06029,0044113A,20,0,0,0,76,289
15,06029,0044115,20,0,0,0,21,45
15,06029,0044115A,20,0,0,0,78,218
15,06029,0044117,20,0,0,0,28,76
15,06029,0044117A,20,0,0,0,84,340
15,06029,0044123,20,0,0,0,16,34
15,06029,0044123A,20,0,0,0,70,251
15,06029,0044125,20,0,0,0,6,24
15,06029,0044125A,20,0,0,0,64,144
15,06029,0044128,20,0,0,0,33,54
15,06029,0044128A,20,0,0,0,69,275
15,06029,0044129,20,0,0,0,25,50
15,06029,0044129A,20,0,0,0,54,299
15,06029,0044138,20,0,0,0,2,8
15,06029,0044138A,20,0,0,0,48,235
15,06029,0044142,20,0,0,0,12,55
15,06029,0044142A,20,0,0,0,66,189
15,06029,0044147,20,0,0,0,20,50
15,06029,0044147A,20,0,0,0,64,273
15,06029,0050020,22,49,0,0,63,0
15,06029,0050020A,22,189,0,0,149,0
15,06029,0050025,22,29,0,0,34,0
15,06029,0050025A,22,102,0,0,136,0
15,06029,0050030,22,21,0,0,21,0
15,06029,0050030A,22,78,0,0,74,0
15,06029,0050180,22,63,0,0,65,0
15,06029,0050180A,22,298,0,0,147,0
15,06029,0050185,22,62,0,0,49,0
15,06029,0050185A,22,205,0,0,104,0
15,06029,0050186,22,72,0,0,73,0
15,06029,0050186A,22,226,0,0,167,0
15,06029,0050187,22,86,0,0,61,0
15,06029,0050187A,22,302,0,0,127,0
15,06029,0050188,22,64,0,0,50,0
15,06029,0050188A,22,234,0,0,134,0
15,06029,0050190,22,56,0,0,43,0
15,06029,0050190A,22,183,0,0,138,0
15,06029,0050502,22,37,0,0,42,0
15,06029,0050502A,22,207,0,0,114,0
15,06029,0050505,22,12,0,0,24,0
15,06029,0050505A,22,146,0,0,119,0
15,06029,0050507,22,50,0,0,46,0
15,06029,0050507A,22,183,0,0,133,0
15,06029,0050509,22,40,0,0,31,0
15,06029,0050509A,22,227,0,0,76,0
15,06029,0050511,22,30,0,0,27,0
15,06029,0050511A,22,185,0,0,68,0
15,06029,0050512,22,25,0,0,21,0
15,06029,0050512A,22,137,0,0,86,0
15,06029,0050514,22,63,0,0,38,0
15,06029,0050514A,22,286,0,0,186,0
15,06029,0050517,20,0,0,0,30,64
15,06029,0050517A,20,0,0,0,124,471
15,06029,0050518,22,46,0,0,43,0
15,06029,0050518A,22,220,0,0,189,0
15,06029,0050520,20,0,0,0,17,62
15,06029,0050520A,20,0,0,0,106,484
15,06029,0050523,22,20,0,0,20,0
15,06029,0050523A,22,193,0,0,113,0
15,06029,0050524,22,49,0,0,24,0
15,06029,0050524A,22,297,0,0,128,0
15,06029,0050525,22,30,0,0,19,0
15,06029,0050525A,22,204,0,0,114,0
15,06029,0050532,22,28,0,0,30,0
15,06029,0050532A,22,117,0,0,66,0
15,06029,0050536,22,48,0,0,42,0
15,06029,0050536A,22,199,0,0,201,0
15,06029,0050538,22,59,0,0,55,0
15,06029,0050538A,22,178,0,0,116,0
15,06029,0050541,22,35,0,0,23,0
15,06029,0050541A,22,188,0,0,86,0
15,06029,0050542,22,31,0,0,67,0
15,06029,0050542A,22,221,0,0,189,0
15,06029,0050544,22,69,0,0,66,0
15,06029,0050544A,22,360,0,0,266,0
15,06029,0050548,22,18,0,0,22,0
15,06029,0050548A,22,134,0,0,92,0
15,06029,0050551,22,62,0,0,59,0
15,06029,0050551A,22,233,0,0,179,0
15,06029,0050560,22,9,0,0,6,0
15,06029,0050560A,22,85,0,0,32,0
15,06029,0050561,22,48,0,0,39,0
15,06029,0050561A,22,209,0,0,184,0
15,06029,0050573,22,32,0,0,16,0
15,06029,0050573A,22,103,0,0,51,0
15,06029,0050576,22,25,0,0,35,0
15,06029,0050576A,22,148,0,0,146,0
15,06029,0050579,22,21,0,0,18,0
15,06029,0050579A,22,142,0,0,72,0
15,06029,0050709,22,25,0,0,34,0
15,06029,0050709A,22,268,0,0,154,0
15,06029,0050731,22,40,0,0,30,0
15,06029,0050731A,22,208,0,0,150,0
15,06029,0050739,22,22,0,0,21,0
15,06029,0050739A,22,132,0,0,91,0
15,06029,0050741,22,26,0,0,31,0
15,06029,0050741A,22,206,0,0,190,0
15,06029,0050750,22,37,0,0,47,0
15,06029,0050750A,22,194,0,0,178,0
15,06029,0050751,22,24,0,0,18,0
15,06029,0050751A,22,75,0,0,81,0
15,06029,0050752,22,34,0,0,61,0
15,06029,0050752A,22,236,0,0,244,0
15,06029,0050765,22,44,0,0,62,0
15,06029,0050765A,22,346,0,0,314,0
15,06029,0050779,22,20,0,0,23,0
15,06029,0050779A,22,161,0,0,114,0
15,06029,0051180,22,44,0,0,58,0
15,06029,0051180A,22,204,0,0,221,0
15,06029,0051227,22,61,0,0,77,0
15,06029,0051227A,22,195,0,0,371,0
15,06029,0051313,22,36,0,0,44,0
15,06029,0051313A,22,141,0,0,110,0
15,06029,0051331,22,38,0,0,31,0
15,06029,0051331A,22,173,0,0,166,0
15,06029,0051332,22,26,0,0,46,0
15,06029,0051332A,22,168,0,0,174,0
15,06029,0052034,22,38,0,0,43,0
15,06029,0052034A,22,170,0,0,92,0
15,06029,0052070,22,30,0,0,32,0
15,06029,0052070A,22,209,0,0,104,0
15,06029,0052080,22,23,0,0,25,0
15,06029,0052080A,22,190,0,0,89,0
15,06029,0052110,22,19,0,0,12,0
15,06029,0052110A,22,106,0,0,62,0
15,06029,0052180,22,76,0,0,46,0
15,06029,0052180A,22,297,0,0,105,0
15,06029,0052182,22,69,0,0,70,0
15,06029,0052182A,22,232,0,0,150,0
15,06029,0052183,22,29,0,0,25,0
15,06029,0052183A,22,123,0,0,72,0
15,06029,0052184,22,49,0,0,35,0
15,06029,0052184A,22,174,0,0,91,0
15,06029,0052400,22,52,0,0,36,0
15,06029,0052400A,22,257,0,0,130,0
15,06029,0052490,22,39,0,0,38,0
15,06029,0052490A,22,151,0,0,57,0
15,06029,0053472,22,37,0,0,29,0
15,06029,0053472A,22,142,0,0,86,0
15,06029,7010010,20,0,0,0,0,0
15,06029,7010010A,20,0,0,0,0,0
15,06029,7010012,20,0,0,0,0,0
15,06029,7010012A,20,0,0,0,0,0
15,06029,7010015,20,NA,NA,NA,NA,NA
15,06029,7010015A,20,0,0,0,18,38
15,06029,7010080,20,NA,NA,NA,NA,NA
15,06029,7010080A,20,0,0,0,23,90
15,06029,7010084,20,0,0,0,0,0
15,06029,7010084A,20,NA,NA,NA,NA,NA
15,06029,7010085,22,0,0,0,0,0
15,06029,7010085A,22,0,0,0,0,0
15,06029,7010087,20,0,0,0,0,0
15,06029,7010087A,20,NA,NA,NA,NA,NA
15,06029,7010089,22,NA,NA,NA,NA,NA
15,06029,7010089A,22,0,0,0,10,0
15,06029,7010091,22,NA,NA,NA,NA,NA
15,06029,7010091A,22,4,0,0,25,0
15,06029,7010225,22,0,0,0,0,0
15,06029,7010225A,22,0,0,0,0,0
15,06029,7011134,22,NA,NA,NA,NA,NA
15,06029,7011134A,22,10,0,0,96,0
15,06029,7011135,20,0,0,0,0,0
15,06029,7011135A,20,NA,NA,NA,NA,NA
15,06029,7011136,20,0,0,0,0,0
15,06029,7011136A,20,0,0,0,0,0
15,06029,7011152,22,NA,NA,NA,NA,NA
15,06029,7011152A,22,16,0,0,70,0
15,06029,7011153,22,7,0,0,14,0
15,06029,7011153A,22,86,0,0,119,0
15,06029,7011154,22,0,0,0,0,0
15,06029,7011154A,22,0,0,0,0,0
15,06029,7011171,22,NA,NA,NA,NA,NA
15,06029,7011171A,22,19,0,0,19,0
15,06029,7011172,22,NA,NA,NA,NA,NA
15,06029,7011172A,22,12,0,0,30,0
15,06029,7011195,20,NA,NA,NA,NA,NA
15,06029,7011195A,20,0,0,0,29,121
15,06029,7011196,22,0,0,0,0,0
15,06029,7011196A,22,0,0,0,0,0
15,06029,7011200,22,0,0,0,0,0
15,06029,7011200A,22,3,0,0,11,0
15,06029,7011202,22,0,0,0,0,0
15,06029,7011202A,22,0,0,0,0,0
15,06029,7011209,22,7,0,0,6,0
15,06029,7011209A,22,37,0,0,41,0
15,06029,7011290,22,4,0,0,8,0
15,06029,7011290A,22,38,0,0,140,0
15,06029,7011382,22,0,0,0,0,0
15,06029,7011382A,22,0,0,0,0,0
15,06029,7011391,20,0,0,0,3,7
15,06029,7011391A,20,0,0,0,5,28
15,06029,7011462,22,NA,NA,NA,NA,NA
15,06029,7011462A,22,20,0,0,105,0
15,06029,7011541,22,0,0,0,0,0
15,06029,7011541A,22,NA,NA,NA,NA,NA
15,06029,7011627,22,0,0,0,0,0
15,06029,7011627A,22,0,0,0,0,0
15,06029,7011632,22,NA,NA,NA,NA,NA
15,06029,7011632A,22,22,0,0,16,0
15,06029,7011683,22,0,0,0,0,0
15,06029,7011683A,22,NA,NA,NA,NA,NA
15,06029,7011684,22,0,0,0,0,0
15,06029,7011684A,22,0,0,0,13,0
15,06029,7011690,20,0,0,0,16,20
15,06029,7011690A,20,0,0,0,43,87
15,06029,7011701,22,0,0,0,0,0
15,06029,7011701A,22,0,0,0,0,0
15,06029,7011702,22,0,0,0,0,0
15,06029,7011702A,22,1,0,0,21,0
15,06029,7011703,22,NA,NA,NA,NA,NA
15,06029,7011703A,22,6,0,0,60,0
15,06029,7011704,22,0,0,0,0,0
15,06029,7011704A,22,0,0,0,0,0
15,06029,7011706,22,0,0,0,0,0
15,06029,7011706A,22,NA,NA,NA,NA,NA
15,06029,7011753,22,0,0,0,0,0
15,06029,7011753A,22,0,0,0,0,0
15,06029,7011756,22,0,0,0,0,0
15,06029,7011756A,22,3,0,0,48,0
15,06029,7011814,20,NA,NA,NA,NA,NA
15,06029,7011814A,20,0,0,0,156,216
15,06029,7011838,22,0,0,0,0,0
15,06029,7011838A,22,3,0,0,13,0
15,06029,7011853,22,2,0,0,6,0
15,06029,7011853A,22,36,0,0,141,0
15,06029,7011854,22,0,0,0,0,0
15,06029,7011854A,22,NA,NA,NA,NA,NA
15,06029,7011865,22,0,0,0,0,0
15,06029,7011865A,22,0,0,0,0,0
15,06029,7011870,20,0,0,0,0,0
15,06029,7011870A,20,0,0,0,0,0
15,06029,7011872,23,0,0,0,0,0
15,06029,7011872A,23,0,0,0,0,0
15,06029,7011873,23,0,0,0,0,0
15,06029,7011873A,23,0,0,0,0,0
15,06029,7011916,20,0,0,0,1,16
15,06029,7011916A,20,0,0,0,40,172
15,06029,7011937,20,0,0,0,0,0
15,06029,7011937A,20,NA,NA,NA,NA,NA
15,06029,7011938,22,NA,NA,NA,NA,NA
15,06029,7011938A,22,0,0,0,15,0
15,06029,7011983,22,NA,NA,NA,NA,NA
15,06029,7011983A,22,2,0,0,38,0
15,06029,7011984,22,0,0,0,0,0
15,06029,7011984A,22,NA,NA,NA,NA,NA
15,06029,7011987,22,0,0,0,0,0
15,06029,7011987A,22,0,0,0,0,0
15,06029,7012010,22,NA,NA,NA,NA,NA
15,06029,7012010A,22,1,0,0,35,0
15,06029,7012014,22,0,0,0,0,0
15,06029,7012014A,22,0,0,0,0,0
15,06029,7012015,20,0,0,0,0,0
15,06029,7012015A,20,0,0,0,0,0
15,06029,7012040,20,NA,NA,NA,NA,NA
15,06029,7012040A,20,0,0,0,0,0
15,06029,7012042,23,NA,NA,NA,NA,NA
15,06029,7012042A,23,22,0,0,70,0
15,06029,7012043,23,0,0,0,0,0
15,06029,7012043A,23,0,0,0,0,0
15,06029,7012049,22,NA,NA,NA,NA,NA
15,06029,7012049A,22,12,0,0,33,0
15,06029,7012052,22,3,0,0,12,0
15,06029,7012052A,22,62,0,0,103,0
15,06029,7012057,22,0,0,0,0,0
15,06029,7012057A,22,2,0,0,9,0
15,06029,7012162,22,NA,NA,NA,NA,NA
15,06029,7012162A,22,0,0,0,14,0
15,06029,7012164,20,0,0,0,0,0
15,06029,7012164A,20,0,0,0,21,29
15,06029,7012233,22,NA,NA,NA,NA,NA
15,06029,7012233A,22,NA,NA,NA,NA,NA
15,06029,7012277,22,1,0,0,9,0
15,06029,7012277A,22,2,0,0,61,0
15,06029,7012382,22,NA,NA,NA,NA,NA
15,06029,7012382A,22,16,0,0,89,0
15,06029,7012384,20,NA,NA,NA,NA,NA
15,06029,7012384A,20,0,0,0,1,15
15,06029,7012385,22,0,0,0,0,0
15,06029,7012385A,22,NA,NA,NA,NA,NA
15,06029,7012395,20,0,0,0,0,0
15,06029,7012395A,20,0,0,0,0,0
15,06029,7012400,22,NA,NA,NA,NA,NA
15,06029,7012400A,22,29,0,0,38,0
15,06029,7012413,22,0,0,0,0,0
15,06029,7012413A,22,NA,NA,NA,NA,NA
15,06029,7012414,22,0,0,0,0,0
15,06029,7012414A,22,NA,NA,NA,NA,NA
15,06029,7012425,20,0,0,0,0,0
15,06029,7012425A,20,0,0,0,0,0
15,06029,7012586,22,10,0,0,6,0
15,06029,7012586A,22,72,0,0,36,0
15,06029,7012590,22,9,0,0,15,0
15,06029,7012590A,22,102,0,0,87,0
15,06029,7012594,22,14,0,0,7,0
15,06029,7012594A,22,65,0,0,44,0
15,06029,7012600,22,3,0,0,14,0
15,06029,7012600A,22,82,0,0,37,0
15,06029,7012601,22,0,0,0,0,0
15,06029,7012601A,22,NA,NA,NA,NA,NA
15,06029,7012603,22,1,0,0,7,0
15,06029,7012603A,22,63,0,0,49,0
15,06029,7012604,22,0,0,0,0,0
15,06029,7012604A,22,0,0,0,0,0
15,06029,7012605,22,NA,NA,NA,NA,NA
15,06029,7012605A,22,24,0,0,13,0
15,06029,7012606,22,NA,NA,NA,NA,NA
15,06029,7012606A,22,12,0,0,16,0
15,06029,7012631,22,0,0,0,0,0
15,06029,7012631A,22,1,0,0,16,0
15,06029,7012670,20,0,0,0,5,20
15,06029,7012670A,20,0,0,0,43,87
15,06029,7012710,22,0,0,0,0,0
15,06029,7012710A,22,NA,NA,NA,NA,NA
15,06029,7012721,20,NA,NA,NA,NA,NA
15,06029,7012721A,20,0,0,0,18,60
15,06029,7012723,22,NA,NA,NA,NA,NA
15,06029,7012723A,22,5,0,0,14,0
15,06029,7012725,20,NA,NA,NA,NA,NA
15,06029,7012725A,20,0,0,0,26,70
15,06029,7012742,20,0,0,0,0,0
15,06029,7012742A,20,0,0,0,0,0
15,06029,7012757,20,NA,NA,NA,NA,NA
15,06029,7012757A,20,0,0,0,3,23
15,06029,7012831,22,0,0,0,0,0
15,06029,7012831A,22,NA,NA,NA,NA,NA
15,06029,7012842,20,0,0,0,0,0
15,06029,7012842A,20,0,0,0,0,0
15,06029,7012843,20,NA,NA,NA,NA,NA
15,06029,7012843A,20,NA,NA,NA,NA,NA
15,06029,7012844,22,0,0,0,0,0
15,06029,7012844A,22,5,0,0,20,0
15,06029,7012856,20,0,0,0,0,0
15,06029,7012856A,20,0,0,0,0,0
15,06029,7012880,23,NA,NA,NA,NA,NA
15,06029,7012880A,23,21,0,0,64,0
15,06029,7012882,23,0,0,0,0,0
15,06029,7012882A,23,0,0,0,0,0
15,06029,7013047,22,0,0,0,0,0
15,06029,7013047A,22,0,0,0,0,0
15,06029,7013063,22,0,0,0,0,0
15,06029,7013063A,22,0,0,0,0,0
15,06029,7013068,22,0,0,0,0,0
15,06029,7013068A,22,0,0,0,0,0
15,06029,7013074,20,0,0,0,0,0
15,06029,7013074A,20,NA,NA,NA,NA,NA
15,06029,7013101,22,0,0,0,0,0
15,06029,7013101A,22,4,0,0,4,0
15,06029,7013102,22,0,0,0,0,0
15,06029,7013102A,22,3,0,0,14,0
15,06029,7013104,22,0,0,0,0,0
15,06029,7013104A,22,0,0,0,0,0
15,06029,7013105,22,NA,NA,NA,NA,NA
15,06029,7013105A,22,4,0,0,12,0
15,06029,7013108,22,0,0,0,0,0
15,06029,7013108A,22,0,0,0,0,0
15,06029,7013114,22,4,0,0,12,0
15,06029,7013114A,22,69,0,0,126,0
15,06029,7013117,22,0,0,0,0,0
15,06029,7013117A,22,0,0,0,0,0
15,06029,7013118,22,0,0,0,0,0
15,06029,7013118A,22,NA,NA,NA,NA,NA
15,06029,7013182,22,NA,NA,NA,NA,NA
15,06029,7013182A,22,3,0,0,53,0
15,06029,7013183,22,NA,NA,NA,NA,NA
15,06029,7013183A,22,NA,NA,NA,NA,NA
15,06029,7013184,22,0,0,0,0,0
15,06029,7013184A,22,0,0,0,0,0
15,06029,7013370,22,0,0,0,0,0
15,06029,7013370A,22,0,0,0,0,0
15,06029,7013445,20,0,0,0,0,0
15,06029,7013445A,20,NA,NA,NA,NA,NA
15,06029,7013502,20,0,0,0,0,0
15,06029,7013502A,20,0,0,0,0,0
15,06029,7013569,22,0,0,0,0,0
15,06029,7013569A,22,0,0,0,0,0
15,06029,7013602,22,0,0,0,0,0
15,06029,7013602A,22,0,0,0,0,0
15,06029,7013666,22,0,0,0,0,0
15,06029,7013666A,22,0,0,0,0,0
15,06029,7015131,20,0,0,0,0,0
15,06029,7015131A,20,0,0,0,0,0
15,06029,7015141,22,0,0,0,0,0
15,06029,7015141A,22,0,0,0,0,0
15,06029,7020012,20,0,0,0,0,0
15,06029,7020012A,20,NA,NA,NA,NA,NA
15,06029,7020014,23,NA,NA,NA,NA,NA
15,06029,7020014A,23,NA,NA,NA,NA,NA
15,06029,7020036,23,0,0,0,0,0
15,06029,7020036A,23,0,0,0,0,0
15,06029,7020122,23,0,0,0,0,0
15,06029,7020122A,23,0,0,0,0,0
15,06029,7020127,20,0,0,0,9,5
15,06029,7020127A,20,0,0,0,29,47
15,06029,7020143,20,0,0,0,0,0
15,06029,7020143A,20,0,0,0,0,0
15,06029,7020175,20,NA,NA,NA,NA,NA
15,06029,7020175A,20,0,0,0,46,117
15,06029,7020176,20,0,0,0,0,0
15,06029,7020176A,20,0,0,0,22,61
15,06029,7020264,20,0,0,0,0,0
15,06029,7020264A,20,NA,NA,NA,NA,NA
15,06029,7020267,22,0,0,0,0,0
15,06029,7020267A,22,0,0,0,0,0
15,06029,7020285,22,NA,NA,NA,NA,NA
15,06029,7020285A,22,19,0,0,24,0
15,06029,7020292,22,9,0,0,9,0
15,06029,7020292A,22,81,0,0,95,0
15,06029,7021136,20,0,0,0,0,0
15,06029,7021136A,20,0,0,0,0,0
15,06029,7021138,20,NA,NA,NA,NA,NA
15,06029,7021138A,20,NA,NA,NA,NA,NA
15,06029,7021139,20,NA,NA,NA,NA,NA
15,06029,7021139A,20,0,0,0,72,227
15,06029,7021150,20,0,0,0,0,0
15,06029,7021150A,20,0,0,0,0,0
15,06029,7021152,20,0,0,0,0,0
15,06029,7021152A,20,0,0,0,0,0
15,06029,7021153,20,0,0,0,0,0
15,06029,7021153A,20,0,0,0,0,0
15,06029,7021182,20,0,0,0,14,14
15,06029,7021182A,20,0,0,0,62,137
15,06029,7021222,22,NA,NA,NA,NA,NA
15,06029,7021222A,22,12,0,0,43,0
15,06029,7021231,22,0,0,0,0,0
15,06029,7021231A,22,0,0,0,0,0
15,06029,7021235,22,NA,NA,NA,NA,NA
15,06029,7021235A,22,10,0,0,23,0
15,06029,7021241,22,0,0,0,0,0
15,06029,7021241A,22,0,0,0,0,0
15,06029,7021243,22,0,0,0,0,0
15,06029,7021243A,22,0,0,0,0,0
15,06029,7021257,20,NA,NA,NA,NA,NA
15,06029,7021257A,20,0,0,0,5,13
15,06029,7021261,20,0,0,0,20,19
15,06029,7021261A,20,0,0,0,93,126
15,06029,7021276,23,0,0,0,0,0
15,06029,7021276A,23,0,0,0,0,0
15,06029,7021285,23,NA,NA,NA,NA,NA
15,06029,7021285A,23,11,0,0,18,0
15,06029,7021292,23,0,0,0,0,0
15,06029,7021292A,23,0,0,0,0,0
15,06029,7021296,20,0,0,0,0,0
15,06029,7021296A,20,0,0,0,0,0
15,06029,7021301,20,NA,NA,NA,NA,NA
15,06029,7021301A,20,0,0,0,35,125
15,06029,7021304,20,0,0,0,0,0
15,06029,7021304A,20,NA,NA,NA,NA,NA
15,06029,7021381,20,0,0,0,0,0
15,06029,7021381A,20,NA,NA,NA,NA,NA
15,06029,7021383,20,0,0,0,0,0
15,06029,7021383A,20,0,0,0,0,0
15,06029,7021387,20,NA,NA,NA,NA,NA
15,06029,7021387A,20,0,0,0,16,87
15,06029,7021493,23,0,0,0,0,0
15,06029,7021493A,23,0,0,0,0,0
15,06029,7021501,22,0,0,0,0,0
15,06029,7021501A,22,NA,NA,NA,NA,NA
15,06029,7021503,22,0,0,0,0,0
15,06029,7021503A,22,0,0,0,0,0
15,06029,7021531,22,0,0,0,0,0
15,06029,7021531A,22,NA,NA,NA,NA,NA
15,06029,7021535,22,NA,NA,NA,NA,NA
15,06029,7021535A,22,15,0,0,53,0
15,06029,7021634,22,NA,NA,NA,NA,NA
15,06029,7021634A,22,6,0,0,14,0
15,06029,7021637,20,0,0,0,9,15
15,06029,7021637A,20,0,0,0,104,259
15,06029,7021711,23,3,0,0,8,0
15,06029,7021711A,23,54,0,0,88,0
15,06029,7021717,22,0,0,0,0,0
15,06029,7021717A,22,NA,NA,NA,NA,NA
15,06029,7021879,20,0,0,0,0,0
15,06029,7021879A,20,0,0,0,0,0
15,06029,7021899,20,0,0,0,0,0
15,06029,7021899A,20,NA,NA,NA,NA,NA
15,06029,7021905,20,0,0,0,0,0
15,06029,7021905A,20,NA,NA,NA,NA,NA
15,06029,7022001,22,NA,NA,NA,NA,NA
15,06029,7022001A,22,NA,NA,NA,NA,NA
15,06029,7022012,22,0,0,0,0,0
15,06029,7022012A,22,0,0,0,0,0
15,06029,7022013,22,15,0,0,6,0
15,06029,7022013A,22,104,0,0,80,0
15,06029,7022017,20,NA,NA,NA,NA,NA
15,06029,7022017A,20,0,0,0,5,10
15,06029,7022020,22,0,0,0,0,0
15,06029,7022020A,22,0,0,0,0,0
15,06029,7022022,22,0,0,0,0,0
15,06029,7022022A,22,NA,NA,NA,NA,NA
15,06029,7022027,22,0,0,0,0,0
15,06029,7022027A,22,0,0,0,0,0
15,06029,7022043,22,0,0,0,0,0
15,06029,7022043A,22,NA,NA,NA,NA,NA
15,06029,7022205,20,NA,NA,NA,NA,NA
15,06029,7022205A,20,0,0,0,30,103
15,06029,7022217,20,0,0,0,0,0
15,06029,7022217A,20,0,0,0,0,0
15,06029,7022227,22,0,0,0,0,0
15,06029,7022227A,22,0,0,0,0,0
15,06029,7022228,20,0,0,0,0,0
15,06029,7022228A,20,0,0,0,0,0
15,06029,7022234,20,0,0,0,0,0
15,06029,7022234A,20,NA,NA,NA,NA,NA
15,06029,7022283,22,NA,NA,NA,NA,NA
15,06029,7022283A,22,27,0,0,50,0
15,06029,7022421,22,NA,NA,NA,NA,NA
15,06029,7022421A,22,6,0,0,6,0
15,06029,7022451,20,0,0,0,13,10
15,06029,7022451A,20,0,0,0,36,48
15,06029,7022454,20,NA,NA,NA,NA,NA
15,06029,7022454A,20,NA,NA,NA,NA,NA
15,06029,7022462,23,0,0,0,0,0
15,06029,7022462A,23,0,0,0,0,0
15,06029,7022495,20,0,0,0,0,0
15,06029,7022495A,20,NA,NA,NA,NA,NA
15,06029,7022600,22,0,0,0,0,0
15,06029,7022600A,22,3,0,0,8,0
15,06029,7022659,23,0,0,0,0,0
15,06029,7022659A,23,0,0,0,0,0
15,06029,7022661,23,0,0,0,0,0
15,06029,7022661A,23,0,0,0,0,0
15,06029,7022791,20,NA,NA,NA,NA,NA
15,06029,7022791A,20,0,0,0,19,55
15,06029,7022792,22,NA,NA,NA,NA,NA
15,06029,7022792A,22,13,0,0,35,0
15,06029,7022797,22,0,0,0,0,0
15,06029,7022797A,22,0,0,0,12,0
15,06029,7022798,22,0,0,0,0,0
15,06029,7022798A,22,0,0,0,0,0
15,06029,7022803,22,11,0,0,3,0
15,06029,7022803A,22,17,0,0,47,0
15,06029,7022806,22,NA,NA,NA,NA,NA
15,06029,7022806A,22,7,0,0,16,0
15,06029,7023012,20,NA,NA,NA,NA,NA
15,06029,7023012A,20,0,0,0,4,13
15,06029,7023017,20,0,0,0,0,0
15,06029,7023017A,20,0,0,0,0,0
15,06029,7023084,20,0,0,0,0,0
15,06029,7023084A,20,NA,NA,NA,NA,NA
15,06029,7023148,20,NA,NA,NA,NA,NA
15,06029,7023148A,20,NA,NA,NA,NA,NA
15,06029,7023201,20,0,0,0,0,0
15,06029,7023201A,20,NA,NA,NA,NA,NA
15,06029,7023242,22,0,0,0,0,0
15,06029,7023242A,22,0,0,0,0,0
15,06029,7023245,22,11,0,0,9,0
15,06029,7023245A,22,70,0,0,67,0
15,06029,7023395,20,0,0,0,0,0
15,06029,7023395A,20,0,0,0,0,0
15,06029,7023409,20,0,0,0,0,0
